id,original_comment,processed_comment,source,sentiment_VADER,sentiment_textblob,sentiment_pattern,sentiment_bert,sentiment_spacy,max_voted_sentiment
1982167582,"Thanks @madhavajay ! The error mentioned before is fixed with your suggestions. The ""No blob storage entry exists"" error persists with my own data, though. Any suggestions on how to troubleshoot?",thanks error fixed blob storage entry error data though,issue,negative,positive,positive,positive,positive,positive
1982096531,"@yashgorana excellent.
@simba-axin I will close this for now but if you want to do remote debugging please checkout the guide above.",excellent close want remote please guide,issue,positive,positive,positive,positive,positive,positive
1982094724,"@AlexAronikov I have replicated this issue. It isn't a bug per se, whats happening is there is an exception which gets logged but is not visible to the user which says `no module named 'opendp'`
<img width=""828"" alt=""Screenshot 2024-03-07 at 10 14 47 am"" src=""https://github.com/OpenMined/PySyft/assets/2882739/9cba6e15-be7c-4d71-b309-d02b27546c27"">

In CI we install syft with all the data science extras:
```
$ pip install syft[data_science]
```

However if you just install syft and use this notebook you won't have opendp.

You should be able to verify and fix with:
```
!pip list | grep opendp
```

```
!pip install opendp==0.8.0
```

And then restart your notebook and try again.

What we can do here is make that error more obvious. @koenvanderveen I think in this case printing out the exception makes sense because for the local user its their private access anyway, for the remote server its printing on the server and we capture that context and make it part of the protected logs as well.
",replicated issue bug per se whats happening exception logged visible user module install data science pip install however install use notebook wo able verify fix pip list pip install restart notebook try make error obvious think case printing exception sense local user private access anyway remote server printing server capture context make part well,issue,negative,positive,neutral,neutral,positive,positive
1981070021,@madhavajay Thanks for your answer. It's Python 3.9.18. What version do you recommend?,thanks answer python version recommend,issue,positive,positive,positive,positive,positive,positive
1981067480,I resolved the conflicts. Protocol version's messed up again though due to the type annotation syntax change.,resolved protocol version though due type annotation syntax change,issue,negative,negative,negative,negative,negative,negative
1980859617,"@kiendang I see conflicts with recent dev, I will work on resolving it, first thing tomorrow. ",see recent dev work first thing tomorrow,issue,negative,positive,positive,positive,positive,positive
1980584316,"We probably should merge #8548 first since it updates type annotations, from `typing.List` to `list`, `Optional[X]` to `X | None`, ... I'm not sure if that affects protocol version. Tests are passing in #8548 except for some flakiness in `serde/numpy_function_test.py` in Python 3.12 unit tests.",probably merge first since type list optional none sure protocol version passing except flakiness python unit,issue,negative,positive,positive,positive,positive,positive
1980163394,"Discussed it with Madhava and I'm fixing it as a separate PR, since we will be breaking protocol anyways.",fixing separate since breaking protocol anyways,issue,negative,neutral,neutral,neutral,neutral,neutral
1980162140,@shubham3121 The migration/protocol version still needs taking care of though?,version still need taking care though,issue,negative,neutral,neutral,neutral,neutral,neutral
1980148178,@AlexAronikov are you able to tell us what version of python you are running also so I can try to replicate this.,able tell u version python running also try replicate,issue,negative,positive,positive,positive,positive,positive
1979691267,"Unfortunately, it does not work when importing opendp, still.
'Exception encountered while running sum_trade_value_mil, please contact the Node Admin for more info.'

![Screenshot 2024-03-05 at 22 46 28](https://github.com/OpenMined/PySyft/assets/60147284/f7a037ff-9497-4c0c-9fc6-44e1d030d541)
",unfortunately work still running please contact node,issue,negative,negative,negative,negative,negative,negative
1979621284,"What is the .message (pointer.message in this case) property of the SyftError you are getting? Just to be completely sure its not an environment issue, if you import opendp from within the notebook that works?",case property getting completely sure environment issue import within notebook work,issue,negative,positive,positive,positive,positive,positive
1979054307,"Hi @koenvanderveen, I just retested the recently updated notebooks. The issue is still the same as in #8530. Can confirm with both Notebook #1 and Notebook #3 run into issues for me (with opendp installed and imported). It's MacOS, if that matters. Attached both errors.

![Screenshot 2024-03-05 at 16 36 13](https://github.com/OpenMined/PySyft/assets/60147284/3f33b6cc-a457-42ca-beee-54fffddc926e)

![Screenshot 2024-03-05 at 16 32 26](https://github.com/OpenMined/PySyft/assets/60147284/ae8d352e-7ff2-4449-8b69-eff423115e63)


",hi recently issue still confirm notebook notebook run attached,issue,negative,neutral,neutral,neutral,neutral,neutral
1978574906,Thanks @koenvanderveen . I tried redownloading the notebooks and it seems to seitch between this issue with my own data and Issue #8530 with the data provided in the notebooks. Will further investigate abd let you know!,thanks tried issue data issue data provided investigate let know,issue,negative,positive,positive,positive,positive,positive
1978564033,Thanks @koenvanderveen ! I tried installing and importing opendp in all notebooks but the error persists. Is there something else which should be done? ![image](https://github.com/OpenMined/PySyft/assets/60147284/9685c2c8-45a8-4588-9825-03b653701e9f),thanks tried error something else done image,issue,negative,positive,positive,positive,positive,positive
1977739136,"Hi, thanks for raising this. I am not able to reproduce though. Which version of the notebooks are you running? Can you try it from the 0.8.4 branch and see if the problem persists?",hi thanks raising able reproduce though version running try branch see problem,issue,negative,positive,positive,positive,positive,positive
1977731011,"Hey folks, thanks for raising this. We forgot to mention in the notebook that we now need a manually install the dependency. Also, error handling should definitely be improved here. Please use 
```
pip install opendp
```
and it will work",hey thanks raising forgot mention notebook need manually install dependency also error handling definitely please use pip install work,issue,positive,positive,neutral,neutral,positive,positive
1976954407,"Hi @madhavajay @H4LL  I am running into the same issue in the same notebook. Syft_Version = 0.8.4. Is there a fix for this? Many thanks.


![Screenshot 2024-03-04 at 17 17 46](https://github.com/OpenMined/PySyft/assets/60147284/f6ff772a-7908-4d3a-8c3b-cf13bdf72561)
",hi running issue notebook fix many thanks,issue,negative,positive,positive,positive,positive,positive
1975673606,"I was running `0.8.3`, upgrading to to `0.8.4` resolves the issue.
Perhaps the `SYFT_VERSION` in the first cell of the notebook can also be updated?

Thanks! @madhavajay @H4LL ",running issue perhaps first cell notebook also thanks,issue,negative,positive,positive,positive,positive,positive
1975613622,"This now creates a pointer where as before it was returning the locally executed data, so I wonder if this is a mismatch between a version and the notebook.

Can you both please print `sy.__version__` to see what version is running and try the `0.8.4` in case you have one of the betas?",pointer locally executed data wonder mismatch version notebook please print see version running try case one,issue,negative,neutral,neutral,neutral,neutral,neutral
1975603057,@yzmninglang glad to hear you got it working! 👏,glad hear got working,issue,negative,positive,positive,positive,positive,positive
1975600038,"Hi @H4LL, I think the issue is `zsh`. I use it as well but the syntax for `[` extras requires `""` quotes.

```
$ pip install -U ""syft[data_science]""
```",hi think issue use well syntax pip install,issue,negative,neutral,neutral,neutral,neutral,neutral
1975596683,"@rajaboja and @H4LL Interesting, seems like its having trouble creating the temporary worker. I will ask the team to investigate.

<img width=""648"" alt=""Screenshot 2024-03-04 at 1 13 33 pm"" src=""https://github.com/OpenMined/PySyft/assets/2882739/cad7c9a2-c94a-4f42-b53f-f2295491a0ba"">
",interesting like trouble temporary worker ask team investigate,issue,negative,positive,positive,positive,positive,positive
1975513739,"Closed as it's outdated and we need to also make it work with Kubernetes, so mostly will be an entirely rework",closed outdated need also make work mostly entirely rework,issue,negative,negative,negative,negative,negative,negative
1974172493,"I used this PR as inspiration, but I ended up solving it in a slightly different way",used inspiration ended slightly different way,issue,positive,neutral,neutral,neutral,neutral,neutral
1971882238,"+1 to 

> add some permission to allow users to add datasets in the future

yes please!",add permission allow add future yes please,issue,positive,neutral,neutral,neutral,neutral,neutral
1970958172,"Thank you very much for your reply. My raspberry pi is the latest version of raspberry pi 5. I also feel that the aarchpython dependency package you mentioned is not compatible. Because some packages only compile x86 architecture, I can't install the dependencies needed by pysyft here.Currently, my raspberry pie 5 is a 64-bit ubuntu system, when I follow your prompts to create an python3.9 environment in conda. Running pip install syft, everything seems to be fine now. Thank you very much for your guidance.",thank much reply raspberry pi latest version raspberry pi also feel dependency package compatible compile architecture ca install raspberry pie system follow create python environment running pip install everything fine thank much guidance,issue,positive,positive,positive,positive,positive,positive
1970082703,"Closing this, I dont want to spend time right now on merging it. It might reopen if we still need this in the future ",dont want spend time right might reopen still need future,issue,negative,positive,positive,positive,positive,positive
1970037955,"Fixed. In my case, it turned out conda was using the system-wide pip and not the pip from the conda environment. seems like a conda bug actually... regardless, locating the bin file for the conda pip and using that pip should solve the problem.",fixed case turned pip pip environment like bug actually regardless bin file pip pip solve problem,issue,negative,positive,neutral,neutral,positive,positive
1970016537,Facing same issue from conda. Is syft not runnable from conda (i see the working example is from pyenv)?,facing issue runnable see working example,issue,negative,neutral,neutral,neutral,neutral,neutral
1966879660,"I can confirm that I also get an error running the same code block:

syft version: 0.8.4
python version: 3.11.8

<img width=""942"" alt=""Screenshot 2024-02-27 at 3 51 19 PM"" src=""https://github.com/OpenMined/PySyft/assets/46713492/c0a521c1-44b1-4aea-a262-462ee2a72e4f"">
",confirm also get error running code block version python version,issue,negative,neutral,neutral,neutral,neutral,neutral
1964128490,"@yzmninglang We dropped support for python 3.8 a while back but you should be able to install Python 3.9.

The main thing that will prevent you install syft will be aarch packages for raspberry pi. 

If its a 32-bit raspberry pi it might be a bit harder.
Have you tried to install the current dependencies directly with pip to see which ones are supported currently?

Do you know which model of raspberry pi you have?

https://github.com/OpenMined/PySyft/blob/dev/packages/syft/setup.cfg

```
bcrypt==4.0.1
boto3==1.28.65
forbiddenfruit==0.1.4
gevent==23.9.1
loguru==0.7.2
networkx==2.8
packaging>=23.0
pyarrow==14.0.1
pycapnp==1.3.0
pydantic[email]==1.10.13
pymongo==4.6.1
pynacl==1.5.0
pyzmq>=23.2.1,<=25.1.1
redis==4.6.0
requests==2.31.0
RestrictedPython==7.0
result==0.10.0
tqdm==4.66.1
typeguard==2.13.3
typing_extensions==4.8.0
sherlock[redis,filelock]==0.4.1
uvicorn[standard]==0.24.0.post1
fastapi==0.103.2
psutil==5.9.6
hagrid>=0.3
itables==1.6.2
safetensors==0.4.1
argon2-cffi==23.1.0
matplotlib==3.8.0
jaxlib==0.4.20
jax==0.4.20
numpy>=1.23.5,<=1.24.4
pandas==1.5.3
docker==6.1.3
kr8s==0.13.1
PyYAML==6.0.1
azure-storage-blob==12.19
```

If you have any issues with these libs you can try to create a branch of PySyft in a fork and modify the setup.cfg to get it to use versions that are compatible with your raspberry pi.",support python back able install python main thing prevent install raspberry pi raspberry pi might bit harder tried install current directly pip see currently know model raspberry pi sherlock standard post try create branch fork modify get use compatible raspberry pi,issue,positive,positive,neutral,neutral,positive,positive
1953568004,"Closing this PR due to merge Conflicts, will recreate a new PR",due merge recreate new,issue,negative,positive,neutral,neutral,positive,positive
1946317579,"Hi @nameli0722 - If you mean homomorphic encryption, I believe the leading folks in the space are at https://www.zama.ai/. They have an open source library (concrete), but I believe their fastest one is closed-source/propriteary.",hi mean homomorphic encryption believe leading space open source library concrete believe one,issue,negative,negative,neutral,neutral,negative,negative
1946315046,"Hi @hwjnihao while there's no strict limit on the size of assets used in PySyft, we don't at present have a tutorial around them. I don't presently have a date for when such a tutorial might come together, but we are actively performing R&D in this area.",hi strict limit size asset used present tutorial around presently date tutorial might come together actively area,issue,positive,negative,neutral,neutral,negative,negative
1946312695,"Hi @yihong1120, I wholeheartedly agree with you on all of these needs, and we will seek to support them as quickly as possible. Should you be interested in collaborations in this area, please don't hesitate to reach out to me (@trask on OpenMined's slack: slack.openmined.org)",hi wholeheartedly agree need seek support quickly possible interested area please hesitate reach slack,issue,positive,positive,positive,positive,positive,positive
1945328165,"> But I am afraid that if we fix all in one PR it will make the PR very big
In this case it's fine. The changes are very similar, and I would need to go through the same amount of code to review any way. Having it all in one PR makes it more convenient.

> we also agreed previously that we will fix one folder in one PR, right?
Yup we still do that just with a bigger folder.",afraid fix one make big case fine similar would need go amount code review way one convenient also agreed previously fix one folder one right still bigger folder,issue,negative,negative,neutral,neutral,negative,negative
1945300472,"@HijaziNeveen You might be able to use TenSEAL to do HE encrypted computation.
https://github.com/OpenMined/TenSEAL",might able use computation,issue,negative,positive,positive,positive,positive,positive
1945298883,"@MyStarNight are you still having this issue it was probably related to Windows and UTF8 language. The above commands can help force windows to use UTF8. I would guess this has probably been fixed in Windows and Python in recent versions but we don't use Windows in asian languages to test it.

If its still a problem let me know.",still issue probably related language help force use would guess probably fixed python recent use test still problem let know,issue,negative,positive,neutral,neutral,positive,positive
1945296236,"@jack-chen2022 The UI mentions some roles which have not been implemented yet. We are focused on Data / Model Owner, Data Scientist work flows at the moment.",yet data model owner data scientist work moment,issue,negative,neutral,neutral,neutral,neutral,neutral
1945295171,"@FaisalAlshami To use Duet you need a version of from around syft 0.3 - 0.5.
There won't really be anything you can do with Duet you can't do in Syft 0.8.3 so I would suggest migrating to that.

https://github.com/OpenMined/PySyft/tree/dev/notebooks/api/0.8",use duet need version around wo really anything duet ca would suggest,issue,negative,positive,positive,positive,positive,positive
1945281751,"Yes sure @kiendang I think opening less PRs will save resources and mental efforts. But I am afraid that if we fix all in one PR it will make the PR very big, and we also agreed previously that we will fix one folder in one PR, right?
I am thinking about fixing multiple folders in `/service/` in one PR, but once it gets too large I will open another one. What do you think?",yes sure think opening le save mental afraid fix one make big also agreed previously fix one folder one right thinking fixing multiple one large open another one think,issue,positive,positive,neutral,neutral,positive,positive
1945271547,"Yay! Finally Mac Support , Great work @tcp  ",finally mac support great work,issue,positive,positive,positive,positive,positive,positive
1945268504,"Sorry for the delay , will review the PR by today evening",sorry delay review today evening,issue,negative,negative,negative,negative,negative,negative
1944019078,"> Should we ensure the stash update was successful/check for errors before returning Syft Success/Error?

Yup! Good catch! Fixed it in the last commit! :)",ensure stash update good catch fixed last commit,issue,positive,positive,positive,positive,positive,positive
1943466953,@khoaguin I think can fix the rest of `syft/service` in this PR? To shorten the regex file matcher line also.,think fix rest shorten file matcher line also,issue,negative,neutral,neutral,neutral,neutral,neutral
1943255414,"You can do federated learning by using the 00-04 tutorials here (https://github.com/OpenMined/PySyft/tree/dev/notebooks/api/0.8), but we haven't made an end-to-end example tutorial. We're currently interviewing candidates who would do so if/when they are hired.

Thank you for your patience in this area. For the last two years we've prioritized figuring out how to really nail access to data at one institution (in particular overcoming legal, security, privacy, ethics, PR, trust & safety and other issues which tend to block deployment of PETs). A solution to working with data at one institution does generalize to federated learning without too much fuss, but we haven't focused on that generalization in a while. However, I think we're getting to the point where access to data at one institution is getting easy enough that we could start thinking about FL. Join the slack (slack.openmined.org) to get a notification when we do (i.e. new tutorials).",learning made example tutorial currently would hired thank patience area last two really nail access data one institution particular legal security privacy ethic trust safety tend block deployment solution working data one institution generalize learning without much fuss generalization however think getting point access data one institution getting easy enough could start thinking join slack get notification new,issue,positive,positive,positive,positive,positive,positive
1943149051,"@avdvg you have to wait until the request is approved before you can run `.get`. Try going through these examples from start to finish:
https://github.com/OpenMined/PySyft/tree/dev/notebooks/api/0.8",wait request run try going start finish,issue,negative,neutral,neutral,neutral,neutral,neutral
1943148193,The DataSubject interface changed before the final release of 0.7. Thanks for the above solutions. I will close this for now.,interface final release thanks close,issue,negative,positive,neutral,neutral,positive,positive
1943147078,"@lokeaichirou that usually happens when theres a conflict with which jupyter gets launched, can you try to deactivate and reactivate your virtualenv?",usually there conflict try deactivate reactivate,issue,negative,negative,negative,negative,negative,negative
1943144973,We will be creating new tutorials to replace these but for now the Lessons which are tested in CI lessons 3 onwards do work.,new replace tested onwards work,issue,negative,positive,positive,positive,positive,positive
1943144204,@kennethbruskiewicz thank you. Yes @qxzhou1010 the kwarg name was changed at one point.,thank yes name one point,issue,positive,neutral,neutral,neutral,neutral,neutral
1943143514,"@nwadheralblihed this will be to do with upstream dependencies not us, we don't control what versions of other libraries are available for upstream dependencies.

If you force install an older torch then it should work or you could fork the `0.2.x` code and change the torch version there yourself. 

Unfortunately `0.2.x` is no longer supported by us.",upstream u control available upstream force install older torch work could fork code change torch version unfortunately longer u,issue,negative,positive,neutral,neutral,positive,positive
1943140978,This is usually due to a hidden error which you will see if you use `--verbose`. I will close this for now.,usually due hidden error see use verbose close,issue,negative,negative,negative,negative,negative,negative
1943140546,"I will close for now as there has been no response, this was fixed by updating the dependencies, please install the latest syft and that should correct the issue.",close response fixed please install latest correct issue,issue,negative,positive,positive,positive,positive,positive
